frame,visibility_0,visibility_1,visibility_2,visibility_3,visibility_4,visibility_5,visibility_6,visibility_7,visibility_8,visibility_9,visibility_10,visibility_11,visibility_12,visibility_13,visibility_14,visibility_15,visibility_16,visibility_17,visibility_18,visibility_19,visibility_20,visibility_21,visibility_22,visibility_23,visibility_24,visibility_25,visibility_26,visibility_27,visibility_28,visibility_29,visibility_30,visibility_31,visibility_32,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32
0,0.961565375328064,0.9256724715232849,0.9339644312858582,0.9436536431312561,0.9012323021888733,0.8975961804389954,0.8915451169013977,0.932344377040863,0.8901421427726746,0.984872579574585,0.9854558110237122,0.9994626641273499,0.9998918771743774,0.37823179364204407,0.9767200350761414,0.46497756242752075,0.9616513848304749,0.48921626806259155,0.9434566497802734,0.5070004463195801,0.9422831535339355,0.4967925250530243,0.9122511148452759,0.9994063377380371,0.9994876384735107,0.9572268724441528,0.9949018955230713,0.9510342478752136,0.9937137961387634,0.9425963759422302,0.9653881192207336,0.9502754807472229,0.9913842678070068,0.08911662548780441,0.08943833410739899,0.0901905819773674,0.09166169911623001,0.08591773360967636,0.08262801170349121,0.08118291199207306,0.09361626207828522,0.07513778656721115,0.09400814771652222,0.08759231120347977,0.10637114942073822,0.06796605885028839,0.12850770354270935,0.08814553916454315,0.15248657763004303,0.13040299713611603,0.16303378343582153,0.13975568115711212,0.15933987498283386,0.14669537544250488,0.15446746349334717,0.14455847442150116,0.10983218252658844,0.08249153196811676,0.17857718467712402,0.1392345428466797,0.1697354018688202,0.1465129256248474,0.15678806602954865,0.13911154866218567,0.20278418064117432,0.17317280173301697,0.5712088942527771,0.564652681350708,0.5634152889251709,0.5618318319320679,0.5698041915893555,0.570245087146759,0.5704454779624939,0.561701774597168,0.572498619556427,0.574420690536499,0.5797104239463806,0.571836531162262,0.5809199810028076,0.6455222368240356,0.6546421647071838,0.6874634623527527,0.6957029700279236,0.6987482905387878,0.713462233543396,0.6967071294784546,0.7054100632667542,0.6923483610153198,0.6981659531593323,0.6858670711517334,0.7095472812652588,0.6949318647384644,0.742928683757782,0.8184980154037476,0.8527442216873169,0.842390775680542,0.8742054104804993,0.8593248724937439,0.8779791593551636,-0.19433079659938812,-0.19148072600364685,-0.191560298204422,-0.1916578710079193,-0.20349960029125214,-0.20353496074676514,-0.20364141464233398,-0.12840910255908966,-0.18102839589118958,-0.16406181454658508,-0.1795438826084137,-0.03069150075316429,-0.18227286636829376,-0.02315356582403183,-0.22206325829029083,-0.11214873939752579,-0.25836899876594543,-0.13012297451496124,-0.2869650721549988,-0.1544647365808487,-0.29195353388786316,-0.12498943507671356,-0.2608247697353363,0.052929364144802094,-0.052701544016599655,-0.11567054688930511,-0.23259074985980988,-0.05199450999498367,-0.18992668390274048,-0.04811090603470802,-0.1866125613451004,-0.10821826756000519,-0.26432329416275024
1,0.964862048625946,0.9321937561035156,0.9398409724235535,0.9486395716667175,0.9100034236907959,0.9068843126296997,0.9013977646827698,0.9380534291267395,0.8999109864234924,0.9856054782867432,0.9862769842147827,0.9994533061981201,0.9999002814292908,0.35274165868759155,0.9774460792541504,0.4470745623111725,0.9610898494720459,0.4790332615375519,0.9427173733711243,0.4946689307689667,0.941075325012207,0.4858658015727997,0.9115378856658936,0.9994359016418457,0.9995198249816895,0.9410983920097351,0.9951167702674866,0.9425783157348633,0.993944525718689,0.9362281560897827,0.966908872127533,0.9414498209953308,0.9915391802787781,0.08780064433813095,0.08783400058746338,0.08944182097911835,0.09055615961551666,0.0852309912443161,0.08268405497074127,0.0811130702495575,0.09218288958072662,0.07675047218799591,0.09256201237440109,0.08712650835514069,0.10840834677219391,0.07154961675405502,0.1266975849866867,0.08819157630205154,0.15204323828220367,0.13040311634540558,0.16283276677131653,0.14013585448265076,0.1592094600200653,0.1467370092868805,0.15434780716896057,0.14438357949256897,0.11056391149759293,0.08702497184276581,0.18105009198188782,0.15335597097873688,0.17221865057945251,0.15178270637989044,0.15940812230110168,0.14210599660873413,0.20810210704803467,0.17954739928245544,0.5533909201622009,0.5501908659934998,0.5501804947853088,0.5497753024101257,0.5510857105255127,0.554360568523407,0.5545188188552856,0.5511684417724609,0.5587522387504578,0.5610219836235046,0.5605610609054565,0.5761076211929321,0.5739420056343079,0.6432215571403503,0.6437214612960815,0.6756250858306885,0.6907623410224915,0.6854639053344727,0.7082308530807495,0.6837680339813232,0.7004501223564148,0.6807416081428528,0.6939295530319214,0.6855365633964539,0.6990002393722534,0.7007301449775696,0.74021315574646,0.8191352486610413,0.8492307662963867,0.8422298431396484,0.8706305027008057,0.8462911248207092,0.8770883679389954,0.033121850341558456,0.037893496453762054,0.037831466645002365,0.03778104484081268,0.02896679937839508,0.028979603201150894,0.02888200618326664,0.07644438743591309,0.038799136877059937,0.05079497769474983,0.03948918730020523,0.12399295717477798,-0.027960559353232384,0.07816814631223679,-0.09633885324001312,-0.03447801619768143,-0.11797215789556503,-0.050785262137651443,-0.13599932193756104,-0.06353013217449188,-0.13363879919052124,-0.04341943562030792,-0.11638139188289642,0.05520389601588249,-0.05504228547215462,-0.02803223207592964,-0.1812264770269394,-0.03333327919244766,-0.1973024159669876,-0.03636207431554794,-0.19828292727470398,-0.08183319866657257,-0.26048821210861206
2,0.9676886200904846,0.9379522800445557,0.9449863433837891,0.9529204368591309,0.9178140163421631,0.9152626991271973,0.9103161096572876,0.9430861473083496,0.909070611000061,0.9863364100456238,0.9871153831481934,0.9994461536407471,0.999908983707428,0.3244272470474243,0.9781489968299866,0.42042914032936096,0.9612483978271484,0.46015655994415283,0.9432113766670227,0.4743257164955139,0.9413637518882751,0.4679386019706726,0.9130154848098755,0.9994708299636841,0.9995467066764832,0.9227064251899719,0.9950733184814453,0.9336143136024475,0.9936335682868958,0.9329224824905396,0.9675275683403015,0.931024432182312,0.9907868504524231,0.08617296069860458,0.08580896258354187,0.08738619834184647,0.08863531798124313,0.08259578794240952,0.08138145506381989,0.08028072118759155,0.09059812128543854,0.07608309388160706,0.09065547585487366,0.08678913116455078,0.10976358503103256,0.0712847113609314,0.12626466155052185,0.08464034646749496,0.1517806202173233,0.13019780814647675,0.1624610275030136,0.13987474143505096,0.1585943102836609,0.14637026190757751,0.15363255143165588,0.14341047406196594,0.11074329912662506,0.08837319910526276,0.18006080389022827,0.15097576379776,0.1723044514656067,0.1541631519794464,0.16071981191635132,0.14626137912273407,0.2087394893169403,0.18424321711063385,0.5563290119171143,0.550565779209137,0.55013108253479,0.5495724081993103,0.5519486665725708,0.5531524419784546,0.5531161427497864,0.5501129627227783,0.5571364164352417,0.5620973110198975,0.5617429614067078,0.5780515074729919,0.5732554197311401,0.6409169435501099,0.6397563815116882,0.6663582921028137,0.6904266476631165,0.6744341254234314,0.7074912190437317,0.6723587512969971,0.7002946734428406,0.6705512404441833,0.694201648235321,0.6835346817970276,0.6918972134590149,0.7008118033409119,0.7345266938209534,0.8196583390235901,0.8435055017471313,0.8422732949256897,0.8625245690345764,0.8423169255256653,0.8754814863204956,0.06742124259471893,0.07471998035907745,0.07466145604848862,0.07461834698915482,0.06620954722166061,0.06622922420501709,0.0661214292049408,0.11949288845062256,0.08343209326267242,0.08670736849308014,0.07592800259590149,0.15956658124923706,0.013961588963866234,0.10984031111001968,-0.06310037523508072,-0.0010124847758561373,-0.09202966839075089,-0.017952043563127518,-0.10936993360519409,-0.02794964611530304,-0.10662654787302017,-0.009210200980305672,-0.09028542041778564,0.05390729382634163,-0.05373892933130264,-0.06076200678944588,-0.1750546395778656,-0.07748088985681534,-0.19235073029994965,-0.08238743990659714,-0.1936628520488739,-0.12966521084308624,-0.24458089470863342
3,0.9707682132720947,0.9439396858215332,0.9502782225608826,0.9574346542358398,0.9257926344871521,0.9235299229621887,0.9190976023674011,0.9485184550285339,0.9180097579956055,0.9875192046165466,0.988286554813385,0.9994693994522095,0.9999173879623413,0.2994144558906555,0.9790914058685303,0.4025700092315674,0.9617975354194641,0.45122984051704407,0.9439432621002197,0.4638405740261078,0.9419119954109192,0.4586109220981598,0.9147025942802429,0.9995077252388,0.9995729327201843,0.9112573862075806,0.9950892329216003,0.9263903498649597,0.9932092428207397,0.9319078326225281,0.9685381054878235,0.9240450859069824,0.9900937676429749,0.08632601797580719,0.08599069714546204,0.08745401352643967,0.08868251740932465,0.08272124826908112,0.08133590221405029,0.08001874387264252,0.09065936505794525,0.07608532160520554,0.09080556035041809,0.08676213771104813,0.11002647876739502,0.07095148414373398,0.12582816183567047,0.08224118500947952,0.14368006587028503,0.13016176223754883,0.15925604104995728,0.13993936777114868,0.15677902102470398,0.1462494283914566,0.14684471487998962,0.14286044239997864,0.11114536225795746,0.08943480998277664,0.17994795739650726,0.15283586084842682,0.1723434031009674,0.15343603491783142,0.16222994029521942,0.14552602171897888,0.2106173038482666,0.18287993967533112,0.5583900213241577,0.5523135662078857,0.5517275333404541,0.5510180592536926,0.5540366768836975,0.5547838807106018,0.5549215078353882,0.5502903461456299,0.557879626750946,0.5630008578300476,0.5645328760147095,0.5833032727241516,0.5737324357032776,0.6404951214790344,0.6396397352218628,0.653456449508667,0.6905708312988281,0.6683045029640198,0.7059040665626526,0.6656182408332825,0.6995676159858704,0.6611606478691101,0.693510890007019,0.685612678527832,0.6923457384109497,0.7043771743774414,0.7346011996269226,0.8208168745040894,0.8423073887825012,0.8446624279022217,0.8628936409950256,0.8396080136299133,0.874495804309845,0.09981955587863922,0.10894335806369781,0.10888577997684479,0.1088491827249527,0.09998241811990738,0.10000187158584595,0.09990183264017105,0.1571941077709198,0.11918321996927261,0.11971241235733032,0.10836690664291382,0.1923515945672989,0.04685445874929428,0.13145223259925842,-0.0386076346039772,0.004538124892860651,-0.07384635508060455,-0.017174938693642616,-0.09089531749486923,-0.02473600022494793,-0.08834116160869598,-0.0032334167044609785,-0.07167311012744904,0.05317547917366028,-0.05301090329885483,-0.06828208267688751,-0.17819121479988098,-0.11214099824428558,-0.21105828881263733,-0.12045711278915405,-0.21378585696220398,-0.16833971440792084,-0.2602372467517853
4,0.973605751991272,0.949410617351532,0.955116868019104,0.961582362651825,0.9330517649650574,0.9310225248336792,0.9270552396774292,0.9535073041915894,0.92607182264328,0.9886239171028137,0.9893525242805481,0.9995003938674927,0.9999246001243591,0.2781778573989868,0.9790845513343811,0.39239275455474854,0.9591947197914124,0.44906455278396606,0.9410595893859863,0.4603191912174225,0.9387964606285095,0.45465555787086487,0.9118744134902954,0.9995408654212952,0.9995930194854736,0.9058414101600647,0.9951738715171814,0.9212563633918762,0.9925950765609741,0.931662380695343,0.9692963361740112,0.9197055697441101,0.9891404509544373,0.08709165453910828,0.08657442033290863,0.08783049881458282,0.08884351700544357,0.0828758180141449,0.08202444016933441,0.08005194365978241,0.08998578786849976,0.07545512169599533,0.09088485687971115,0.08657626062631607,0.10584795475006104,0.07038834691047668,0.11969739198684692,0.08206771314144135,0.14052169024944305,0.1302323341369629,0.15124118328094482,0.14010408520698547,0.14975683391094208,0.1462487280368805,0.1409917175769806,0.14287838339805603,0.11198781430721283,0.09004996716976166,0.17991074919700623,0.1590505987405777,0.17372553050518036,0.15636536478996277,0.1635037213563919,0.1452210247516632,0.21113145351409912,0.1858149617910385,0.5691129565238953,0.5631576776504517,0.5632897615432739,0.5631449818611145,0.562493085861206,0.5622873306274414,0.5623040795326233,0.5640273690223694,0.5637214183807373,0.5764876008033752,0.5760648846626282,0.5916363000869751,0.5803338289260864,0.643781304359436,0.6408891677856445,0.6604670882225037,0.6907709240913391,0.6716400384902954,0.7055341601371765,0.6679632663726807,0.6993995904922485,0.6612969040870667,0.6934255957603455,0.6960562467575073,0.6932798624038696,0.7093673944473267,0.7303887605667114,0.8208097815513611,0.837861180305481,0.8451207280158997,0.8631024956703186,0.8403510451316833,0.8735837936401367,0.10779335349798203,0.11647294461727142,0.11640851199626923,0.11636464297771454,0.10650066286325455,0.10651886463165283,0.1064281314611435,0.1619294285774231,0.11881174147129059,0.12668976187705994,0.1138804703950882,0.197798952460289,0.050102073699235916,0.14854638278484344,-0.02739131450653076,0.034411292523145676,-0.06099560111761093,0.01339599210768938,-0.07722262293100357,0.0061088064685463905,-0.07646283507347107,0.02692127600312233,-0.05964946001768112,0.053228043019771576,-0.05305834859609604,-0.06835843622684479,-0.17634889483451843,-0.12345949560403824,-0.2197577953338623,-0.1330074965953827,-0.2234802544116974,-0.1783446967601776,-0.2664777636528015
5,0.9758837819099426,0.9540039896965027,0.9591317176818848,0.965006411075592,0.939220130443573,0.9374284744262695,0.9339054822921753,0.9575787782669067,0.933067798614502,0.9892889857292175,0.9900935888290405,0.9994791746139526,0.9999295473098755,0.2577897012233734,0.9776801466941833,0.37212491035461426,0.9526513814926147,0.4327942728996277,0.9330700635910034,0.4428881108760834,0.9299300312995911,0.4376991391181946,0.9009577631950378,0.9995603561401367,0.9996002316474915,0.9025295972824097,0.9949246048927307,0.9178625345230103,0.991694986820221,0.9313194751739502,0.9675488471984863,0.9157519936561584,0.9876126050949097,0.08621780574321747,0.08611394464969635,0.08726419508457184,0.08894704282283783,0.08015056699514389,0.08050186932086945,0.07899694889783859,0.08905091136693954,0.0736137256026268,0.08913780748844147,0.0854162722826004,0.10593191534280777,0.06682560592889786,0.12067850679159164,0.08046343922615051,0.14179159700870514,0.12834027409553528,0.15310196578502655,0.13868428766727448,0.1509140580892563,0.1458066999912262,0.14271101355552673,0.14252285659313202,0.11672063171863556,0.08959808200597763,0.17888501286506653,0.1480240374803543,0.17459411919116974,0.15568600594997406,0.1645388901233673,0.1450318694114685,0.21128515899181366,0.18454356491565704,0.5734214782714844,0.5677851438522339,0.5679371356964111,0.5674681067466736,0.5674671530723572,0.5663419365882874,0.5657898783683777,0.568626344203949,0.5693194270133972,0.5808713436126709,0.5799949765205383,0.5960543155670166,0.588911771774292,0.6450582146644592,0.6421786546707153,0.6630953550338745,0.6892204880714417,0.6715343594551086,0.7043914794921875,0.6687057018280029,0.6983959674835205,0.6655739545822144,0.6919552087783813,0.6949673891067505,0.6950567364692688,0.7077962756156921,0.731498658657074,0.8214627504348755,0.8394213914871216,0.8450742363929749,0.8638423681259155,0.8393421769142151,0.8736913800239563,0.061628036201000214,0.07136910408735275,0.07130469381809235,0.07125408947467804,0.062150757759809494,0.06217760965228081,0.06209003925323486,0.12396185100078583,0.0837068110704422,0.083309605717659,0.07136159390211105,0.16018715500831604,0.025798249989748,0.10574047267436981,-0.05596329644322395,-0.00906208623200655,-0.08638117462396622,-0.02963312342762947,-0.10235588252544403,-0.03792284429073334,-0.09987764060497284,-0.016916554421186447,-0.08457382023334503,0.04902902990579605,-0.0488537922501564,-0.09697195142507553,-0.18199676275253296,-0.1274643987417221,-0.21586807072162628,-0.13280969858169556,-0.21695812046527863,-0.18427987396717072,-0.2722722291946411
6,0.9782470464706421,0.9585192799568176,0.9631279706954956,0.9684231281280518,0.9452244639396667,0.9436200261116028,0.9404616951942444,0.9617081880569458,0.9397141337394714,0.9902855157852173,0.9910478591918945,0.9994739294052124,0.9999361634254456,0.23844780027866364,0.9788018465042114,0.36407017707824707,0.9548895955085754,0.43103688955307007,0.9359447360038757,0.43972113728523254,0.9326610565185547,0.43403303623199463,0.9050115942955017,0.9995799660682678,0.9996169209480286,0.8995206356048584,0.9951038956642151,0.9150914549827576,0.9916285872459412,0.9323061108589172,0.9692330360412598,0.913950502872467,0.98740553855896,0.08683989942073822,0.08619657158851624,0.08735330402851105,0.08898863941431046,0.08081618696451187,0.08082856982946396,0.07933247089385986,0.08920563757419586,0.0750390961766243,0.09001339972019196,0.0857989564538002,0.10489483922719955,0.06679736077785492,0.12068474292755127,0.07780022919178009,0.13478831946849823,0.12504753470420837,0.1473272293806076,0.13439229130744934,0.14495792984962463,0.14264826476573944,0.1363978236913681,0.13891267776489258,0.11671384423971176,0.09306375682353973,0.17819322645664215,0.15122826397418976,0.17465004324913025,0.15244951844215393,0.16652759909629822,0.14292344450950623,0.2124122679233551,0.18348851799964905,0.5721118450164795,0.5657550692558289,0.5661108493804932,0.5663362741470337,0.5643039345741272,0.5635255575180054,0.5631875395774841,0.5674130916595459,0.5663554668426514,0.5789409875869751,0.5783792734146118,0.5972305536270142,0.5878626108169556,0.6447992324829102,0.6424378156661987,0.6446018218994141,0.6887026429176331,0.6504287123680115,0.7027602791786194,0.6441489458084106,0.6973230242729187,0.6438344120979309,0.6909564733505249,0.6959582567214966,0.6937533617019653,0.7068786025047302,0.7335551977157593,0.8216874003410339,0.8406945466995239,0.8451529145240784,0.8657806515693665,0.8362688422203064,0.8751363754272461,0.13630376756191254,0.1457606852054596,0.14572881162166595,0.1457061767578125,0.13414694368839264,0.13416162133216858,0.13406017422676086,0.18688957393169403,0.13611561059951782,0.15269285440444946,0.13764165341854095,0.21687665581703186,0.06219332292675972,0.16560548543930054,-0.01692609302699566,0.046358607709407806,-0.05429060012102127,0.024744901806116104,-0.06902939826250076,0.01993235945701599,-0.06701106578111649,0.03944986313581467,-0.051838796585798264,0.050333570688962936,-0.050154030323028564,-0.083147332072258,-0.17538504302501678,-0.13661950826644897,-0.23395729064941406,-0.14668145775794983,-0.24001841247081757,-0.19234897196292877,-0.29102784395217896
7,0.9803014397621155,0.962428867816925,0.966566264629364,0.9713579416275024,0.9505137205123901,0.9490949511528015,0.9462841153144836,0.9651691913604736,0.9456291794776917,0.991072416305542,0.9918630719184875,0.9994004368782043,0.9999419450759888,0.2206653356552124,0.9803029894828796,0.3463551104068756,0.9577797651290894,0.4162788987159729,0.9396321773529053,0.4234127402305603,0.9363052845001221,0.418658971786499,0.9101685881614685,0.99956876039505,0.99961918592453,0.9000152349472046,0.9954091310501099,0.9171643257141113,0.9920699000358582,0.9346269369125366,0.9711779952049255,0.9158801436424255,0.9879533052444458,0.08945517987012863,0.08734090626239777,0.08823827654123306,0.08940676599740982,0.08341582119464874,0.082694411277771,0.08114638924598694,0.08915287256240845,0.0767785906791687,0.09167405962944031,0.08795200288295746,0.10502167791128159,0.06684142351150513,0.1211615800857544,0.0717465877532959,0.13551804423332214,0.12309014797210693,0.14938221871852875,0.13409343361854553,0.14597991108894348,0.141269713640213,0.1373799741268158,0.13693073391914368,0.11916561424732208,0.09531343728303909,0.17986270785331726,0.15295852720737457,0.17467603087425232,0.1515839546918869,0.1664646416902542,0.1410342901945114,0.21256153285503387,0.183174267411232,0.5646130442619324,0.5569501519203186,0.5568522810935974,0.5568302869796753,0.5565181970596313,0.5563552379608154,0.5564021468162537,0.5574802756309509,0.5591411590576172,0.5710602402687073,0.5713621973991394,0.5955921411514282,0.5811008214950562,0.643552839756012,0.64149010181427,0.64997798204422,0.6884098649024963,0.6572745442390442,0.7015283703804016,0.6502378582954407,0.6960834264755249,0.6443728804588318,0.6894791126251221,0.6952887773513794,0.6940815448760986,0.7078931331634521,0.737889289855957,0.8210092186927795,0.8407521843910217,0.8451321125030518,0.8659858703613281,0.8352577090263367,0.8751287460327148,0.1147477999329567,0.12355313450098038,0.12352438271045685,0.1235143318772316,0.11087366193532944,0.11087691783905029,0.11076071113348007,0.16427458822727203,0.10879794508218765,0.13153888285160065,0.11512945592403412,0.19820770621299744,0.03484266623854637,0.15359613299369812,-0.03946487233042717,0.039746470749378204,-0.07170756906270981,0.020933952182531357,-0.08913464844226837,0.012064162641763687,-0.08623416721820831,0.03162028267979622,-0.06911619007587433,0.05331618711352348,-0.05312037467956543,-0.04838453233242035,-0.16365580260753632,-0.13036200404167175,-0.22571749985218048,-0.12182778120040894,-0.22567014396190643,-0.17354701459407806,-0.2857203483581543
8,0.9822282195091248,0.9661053419113159,0.969825804233551,0.9741571545600891,0.9553925395011902,0.9541204571723938,0.9516039490699768,0.968532919883728,0.9510146379470825,0.9918871521949768,0.99263596534729,0.9994327425956726,0.9999474287033081,0.20624582469463348,0.9814223647117615,0.33952170610427856,0.9595504999160767,0.4158764183521271,0.9419135451316833,0.4216935634613037,0.9384924173355103,0.4155636131763458,0.913335382938385,0.9995867609977722,0.9996404051780701,0.8944666385650635,0.9956002235412598,0.9158565402030945,0.9924491047859192,0.9342743754386902,0.9730111360549927,0.9147571325302124,0.9884326457977295,0.09053689241409302,0.0878341868519783,0.08860024064779282,0.0895378366112709,0.08453664928674698,0.08343996852636337,0.08183588832616806,0.08876676857471466,0.07708144187927246,0.0917629525065422,0.08870171755552292,0.10388170182704926,0.0668436661362648,0.12020929902791977,0.07398262619972229,0.13409455120563507,0.12273348867893219,0.14869070053100586,0.13406069576740265,0.14582586288452148,0.14074747264385223,0.139166921377182,0.13705359399318695,0.11888154596090317,0.09638884663581848,0.18002471327781677,0.1606890708208084,0.17476941645145416,0.15140759944915771,0.1659916639328003,0.1394467055797577,0.21251225471496582,0.18306663632392883,0.564558207988739,0.5569370985031128,0.556654691696167,0.5564428567886353,0.5570948123931885,0.5570963621139526,0.5571993589401245,0.5565541386604309,0.5596151947975159,0.5704740285873413,0.5712248682975769,0.5944413542747498,0.5815007090568542,0.6432837247848511,0.6417105197906494,0.6546794176101685,0.6890790462493896,0.6633684039115906,0.7020742893218994,0.6583947539329529,0.6963716745376587,0.6538569927215576,0.6896946430206299,0.6951663494110107,0.6905139088630676,0.7076014876365662,0.731251060962677,0.8213348388671875,0.8458051681518555,0.8448503613471985,0.8691576719284058,0.8361837863922119,0.8751702904701233,0.1308286041021347,0.13966646790504456,0.13963481783866882,0.1396239846944809,0.12528464198112488,0.12529030442237854,0.12518742680549622,0.18135729432106018,0.11843381822109222,0.1483963429927826,0.12982836365699768,0.21814358234405518,0.041473813354969025,0.1697491705417633,-0.030875608325004578,0.04630013182759285,-0.061386484652757645,0.025761302560567856,-0.07822291553020477,0.018389761447906494,-0.07637493312358856,0.038555633276700974,-0.05903352424502373,0.0589049868285656,-0.05871116369962692,-0.028792545199394226,-0.17098084092140198,-0.08076541125774384,-0.23142854869365692,-0.0879455953836441,-0.2366940677165985,-0.13108882308006287,-0.2893223166465759
9,0.9839233756065369,0.9693397283554077,0.9726808667182922,0.9765990972518921,0.9597328901290894,0.9585981369018555,0.9563562273979187,0.9714516401290894,0.9558497071266174,0.992596447467804,0.9933323860168457,0.9994523525238037,0.9999523758888245,0.20019538700580597,0.9829819202423096,0.3429427146911621,0.9627284407615662,0.4223352372646332,0.9460697174072266,0.4277710020542145,0.9428315758705139,0.41999712586402893,0.9192550182342529,0.9995968341827393,0.9996601343154907,0.8844312429428101,0.9954825639724731,0.9102224111557007,0.9922590851783752,0.930741012096405,0.9728241562843323,0.9109516739845276,0.9882737994194031,0.09766079485416412,0.09546740353107452,0.09592663496732712,0.09639770537614822,0.09282020479440689,0.09123577177524567,0.08952020108699799,0.09291703999042511,0.08277296274900436,0.09739849716424942,0.09439876675605774,0.10723056644201279,0.06538277119398117,0.12305555492639542,0.0733623057603836,0.1364179253578186,0.11861441284418106,0.14970187842845917,0.12819448113441467,0.14707021415233612,0.1363963931798935,0.14012151956558228,0.13339540362358093,0.1234017163515091,0.09655196964740753,0.17998263239860535,0.1591181457042694,0.17478419840335846,0.15323184430599213,0.16588440537452698,0.14136260747909546,0.21231608092784882,0.18474224209785461,0.5646690726280212,0.5571701526641846,0.5567547082901001,0.5563466548919678,0.5576527714729309,0.5577070116996765,0.5577948093414307,0.554259717464447,0.5591146349906921,0.570064127445221,0.5711859464645386,0.584583580493927,0.581437885761261,0.6416236758232117,0.6439813375473022,0.6540998220443726,0.6914523243904114,0.6654890775680542,0.7066259384155273,0.6604253053665161,0.6991080641746521,0.657300591468811,0.6924321055412292,0.6951133012771606,0.6909226179122925,0.7097585797309875,0.7398774027824402,0.8216438889503479,0.8465062975883484,0.8446146845817566,0.8713249564170837,0.8360165953636169,0.8755545020103455,0.09078401327133179,0.08011247962713242,0.08017732203006744,0.08032386004924774,0.06003193184733391,0.05992632359266281,0.05968961864709854,0.0928300991654396,0.026745375245809555,0.08727546036243439,0.06269387900829315,0.1308704912662506,-0.02827303670346737,0.11141493171453476,-0.0652269572019577,0.005976555403321981,-0.06715333461761475,-0.010704000480473042,-0.09769552946090698,-0.017252258956432343,-0.0894692987203598,-3.815437594312243e-05,-0.060133665800094604,0.058534663170576096,-0.05835474282503128,-0.027989890426397324,-0.15787498652935028,-0.04200981184840202,-0.1757313311100006,-0.04633055627346039,-0.17673608660697937,-0.08915650099515915,-0.2274322807788849
