frame,visibility_0,visibility_1,visibility_2,visibility_3,visibility_4,visibility_5,visibility_6,visibility_7,visibility_8,visibility_9,visibility_10,visibility_11,visibility_12,visibility_13,visibility_14,visibility_15,visibility_16,visibility_17,visibility_18,visibility_19,visibility_20,visibility_21,visibility_22,visibility_23,visibility_24,visibility_25,visibility_26,visibility_27,visibility_28,visibility_29,visibility_30,visibility_31,visibility_32,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32
0,0.9995681643486023,0.9996256828308105,0.9995885491371155,0.9995517134666443,0.9996154308319092,0.9995772242546082,0.9997026324272156,0.9994674324989319,0.9997498393058777,0.9991797804832458,0.9989198446273804,0.9995966553688049,0.9997153878211975,0.8382745385169983,0.21968519687652588,0.557336688041687,0.2145283967256546,0.571786642074585,0.24311265349388123,0.5891158580780029,0.24099397659301758,0.5891966819763184,0.2409157156944275,0.9997907280921936,0.9996954202651978,0.9499233961105347,0.3344593048095703,0.9760672450065613,0.45773643255233765,0.9766571521759033,0.6226341724395752,0.9714444279670715,0.5583890676498413,0.8790884017944336,0.8840104341506958,0.8854504823684692,0.8878961801528931,0.8816148042678833,0.8814946413040161,0.8813616037368774,0.8995457887649536,0.8914231061935425,0.8866559267044067,0.8816632032394409,0.9043599367141724,0.9051758646965027,0.8481147885322571,0.870749294757843,0.8250228762626648,0.8424845933914185,0.8184682130813599,0.8366478085517883,0.8212993741035461,0.8417102098464966,0.8262206315994263,0.8427118062973022,0.8904961347579956,0.8847354054450989,0.7776899933815002,0.7898532152175903,0.803122878074646,0.8167644739151001,0.8159154653549194,0.8315131068229675,0.7628313899040222,0.7773429751396179,0.2920304536819458,0.2794170081615448,0.2791479527950287,0.2790336310863495,0.2798290252685547,0.2798357605934143,0.2799510955810547,0.2846382260322571,0.28537386655807495,0.3061819076538086,0.3067167401313782,0.35761764645576477,0.3450210690498352,0.4571634531021118,0.43201324343681335,0.4832322299480438,0.48307931423187256,0.49507611989974976,0.5041624903678894,0.48756974935531616,0.5072594285011292,0.48391425609588623,0.4961778521537781,0.5448819994926453,0.5223261713981628,0.5769277811050415,0.5554123520851135,0.7136519551277161,0.6775328516960144,0.7377010583877563,0.6943804025650024,0.7283341884613037,0.7095872163772583,-0.08728694915771484,-0.10385829210281372,-0.1038479208946228,-0.10386063158512115,-0.07965929061174393,-0.07966860383749008,-0.07972528040409088,-0.12803076207637787,-0.021693555638194084,-0.09254168719053268,-0.06145418435335159,-0.17016860842704773,0.06570281088352203,-0.11533024162054062,0.09937217831611633,0.025044072419404984,0.055987946689128876,0.024204328656196594,0.04893868789076805,0.014966582879424095,0.03485017269849777,0.02619548700749874,0.0482717789709568,-0.0783991664648056,0.07827455550432205,-0.09628890454769135,0.09914325922727585,-0.03923461586236954,0.16399629414081573,-0.03177961707115173,0.1704210489988327,-0.010179637931287289,0.1997523158788681
1,0.9995598196983337,0.9995949864387512,0.9995517134666443,0.9995343685150146,0.9995980858802795,0.9995526075363159,0.9996890425682068,0.9994411468505859,0.9997279047966003,0.9991752505302429,0.9989181160926819,0.999579668045044,0.9996905326843262,0.8411296606063843,0.21167291700839996,0.564008355140686,0.2081703096628189,0.5764135122299194,0.23552006483078003,0.5926595330238342,0.2335958480834961,0.5905625820159912,0.23382028937339783,0.99978107213974,0.9996886253356934,0.9501124024391174,0.35458242893218994,0.973792552947998,0.46918025612831116,0.9745734333992004,0.6273615956306458,0.9696409702301025,0.5658103227615356,0.8820670247077942,0.8859861493110657,0.8872491121292114,0.8888686895370483,0.8840236663818359,0.8841842412948608,0.8842939138412476,0.8999698758125305,0.8941652178764343,0.8880881071090698,0.8844631314277649,0.9053076505661011,0.9051885604858398,0.873516857624054,0.8799443244934082,0.8380903005599976,0.851479172706604,0.8308122754096985,0.836734414100647,0.8292931318283081,0.8417112231254578,0.8344923257827759,0.8445806503295898,0.8899582028388977,0.8846111297607422,0.7786192297935486,0.7950922250747681,0.803259015083313,0.8167494535446167,0.8158775568008423,0.8308493494987488,0.7630656957626343,0.7764552235603333,0.293873131275177,0.2801845669746399,0.2797278165817261,0.27940067648887634,0.2807241976261139,0.28063660860061646,0.28042343258857727,0.284701943397522,0.28548648953437805,0.30742308497428894,0.3078453838825226,0.3570093512535095,0.34690871834754944,0.4689117968082428,0.43626800179481506,0.5199810266494751,0.48488909006118774,0.5331457257270813,0.5042436122894287,0.5267884135246277,0.5039722323417664,0.5214749574661255,0.4980274736881256,0.5479127764701843,0.527684211730957,0.5766903162002563,0.545271098613739,0.7113400101661682,0.6779050230979919,0.7366620302200317,0.6977499127388,0.7269604802131653,0.7046130895614624,-0.08468648791313171,-0.10141636431217194,-0.10143150389194489,-0.10145342350006104,-0.07712912559509277,-0.07713961601257324,-0.07719781249761581,-0.12736265361309052,-0.02087317779660225,-0.09072805196046829,-0.05965147539973259,-0.17695286870002747,0.07512356340885162,-0.14232054352760315,0.12012648582458496,-0.02096337452530861,0.09442717581987381,-0.022897284477949142,0.09418095648288727,-0.02857709489762783,0.0783676728606224,-0.018606407567858696,0.0863487496972084,-0.07918421924114227,0.07910063862800598,-0.09607318043708801,0.10100928694009781,-0.010104603134095669,0.16524472832679749,0.0013292123330757022,0.1715013086795807,0.030750814825296402,0.20026271045207977
2,0.9995773434638977,0.999598503112793,0.9995526075363159,0.9995461702346802,0.9996092915534973,0.9995605945587158,0.9996963739395142,0.9994534254074097,0.9997273087501526,0.9992082118988037,0.9989619255065918,0.9995747208595276,0.9996829032897949,0.8428362011909485,0.21284958720207214,0.5729066729545593,0.2068198174238205,0.5837104320526123,0.2316466122865677,0.5991889834403992,0.22987103462219238,0.5938499569892883,0.23054328560829163,0.9997592568397522,0.9996666312217712,0.9503424763679504,0.3819921016693115,0.9713098406791687,0.4833477735519409,0.9719420671463013,0.6341124773025513,0.9676178097724915,0.5740841627120972,0.8796261548995972,0.8849905729293823,0.886908233165741,0.8885593414306641,0.8825799226760864,0.8826699256896973,0.8827413320541382,0.8995661735534668,0.8927750587463379,0.888006865978241,0.884397029876709,0.9072467088699341,0.9027152061462402,0.8805215954780579,0.8796720504760742,0.841519832611084,0.8510950803756714,0.832891583442688,0.8367360830307007,0.8309448957443237,0.8414670825004578,0.8364362716674805,0.8450905680656433,0.8900980949401855,0.8837631940841675,0.7792371511459351,0.8004865646362305,0.8032641410827637,0.8167486190795898,0.8157612085342407,0.8308838605880737,0.7630363702774048,0.7764043807983398,0.2933405935764313,0.2795518934726715,0.2789537012577057,0.2784940004348755,0.2804442346096039,0.2804132103919983,0.2802858054637909,0.2831811308860779,0.2851708233356476,0.30681389570236206,0.3076038956642151,0.3528737425804138,0.34687280654907227,0.47231727838516235,0.4365277886390686,0.5254971981048584,0.48895540833473206,0.5410547256469727,0.5046628713607788,0.5320492386817932,0.504554033279419,0.5290402173995972,0.49865877628326416,0.5493590235710144,0.5280667543411255,0.5755327939987183,0.5410140752792358,0.7089070081710815,0.677910566329956,0.7347185611724854,0.6973111033439636,0.7262111902236938,0.7036393284797668,-0.09930984675884247,-0.11367561668157578,-0.11369707435369492,-0.1137140616774559,-0.08968134224414825,-0.08970421552658081,-0.08976326137781143,-0.13286790251731873,-0.026837637647986412,-0.10269620269536972,-0.07187329232692719,-0.1865038275718689,0.07404159009456635,-0.16148579120635986,0.11596520245075226,-0.055595628917217255,0.09166049212217331,-0.06034480407834053,0.09272585809230804,-0.06443394720554352,0.07734794914722443,-0.05306322127580643,0.08393378555774689,-0.08066993206739426,0.08059932291507721,-0.09492123126983643,0.11047433316707611,-0.0020633917301893234,0.17679932713508606,0.009660451672971249,0.18341590464115143,0.03638197481632233,0.21043284237384796
3,0.9995635151863098,0.9995565414428711,0.9994982481002808,0.999508798122406,0.9995893836021423,0.9995322823524475,0.9996793866157532,0.9993913173675537,0.9996912479400635,0.9991545081138611,0.9989014267921448,0.999515950679779,0.99965900182724,0.8366077542304993,0.20924995839595795,0.5686683654785156,0.2078050822019577,0.5790481567382812,0.23100019991397858,0.5937210321426392,0.22961558401584625,0.5860006213188171,0.23029088973999023,0.9997101426124573,0.9996208548545837,0.948627769947052,0.39946436882019043,0.9664768576622009,0.49046480655670166,0.9676327705383301,0.6367822885513306,0.9636256098747253,0.5776527523994446,0.8777974843978882,0.8833052515983582,0.8854626417160034,0.8874794840812683,0.8800414800643921,0.8800607919692993,0.8800321817398071,0.8984300494194031,0.8911622166633606,0.8867980241775513,0.8832200765609741,0.9083212018013,0.8992500305175781,0.8838273286819458,0.8810168504714966,0.8461689949035645,0.8521550893783569,0.8367403149604797,0.836938202381134,0.8350925445556641,0.8405184745788574,0.8406176567077637,0.8450538516044617,0.8901740312576294,0.8832277059555054,0.7802392840385437,0.8022235631942749,0.8037026524543762,0.8170817494392395,0.8158408403396606,0.8310929536819458,0.7631401419639587,0.7764065861701965,0.2935468852519989,0.27975496649742126,0.2791554629802704,0.2786836624145508,0.2805851101875305,0.28052443265914917,0.28037700057029724,0.28327620029449463,0.2852173447608948,0.30709895491600037,0.307662695646286,0.3530033826828003,0.34897568821907043,0.4748811423778534,0.443769633769989,0.5274682641029358,0.49743878841400146,0.5436160564422607,0.5129991769790649,0.5349023938179016,0.5115429162979126,0.5321611166000366,0.5056784749031067,0.5531535744667053,0.5310512781143188,0.5753029584884644,0.5391744375228882,0.7083764672279358,0.6779100298881531,0.7347808480262756,0.697167158126831,0.7259865403175354,0.700907289981842,-0.10406021773815155,-0.11775791645050049,-0.11778970062732697,-0.11780709028244019,-0.09302029013633728,-0.09303964674472809,-0.09309884160757065,-0.1344897598028183,-0.026397239416837692,-0.10674108564853668,-0.07477841526269913,-0.1881117969751358,0.07596360892057419,-0.16856446862220764,0.11584015935659409,-0.07006353884935379,0.08289814740419388,-0.07517027109861374,0.08134987950325012,-0.07877740263938904,0.06586658954620361,-0.0677230954170227,0.07522447407245636,-0.08363321423530579,0.08358003199100494,-0.10147275775671005,0.11459976434707642,-0.009117544628679752,0.17656879127025604,0.002371236216276884,0.18274986743927002,0.030750226229429245,0.21077263355255127
4,0.999476969242096,0.9994297027587891,0.9993737936019897,0.999422550201416,0.9994585514068604,0.9993842244148254,0.9995816946029663,0.9992765188217163,0.9995858669281006,0.9990896582603455,0.9987615942955017,0.9995343089103699,0.9996370077133179,0.84040766954422,0.20549821853637695,0.5797739028930664,0.20637184381484985,0.5885756015777588,0.22856546938419342,0.6025757789611816,0.227542445063591,0.591221809387207,0.2282012552022934,0.9996869564056396,0.9995846748352051,0.9467385411262512,0.4117337763309479,0.9625195264816284,0.4944062829017639,0.9634677171707153,0.6353520750999451,0.9599897265434265,0.5783302783966064,0.8738721013069153,0.8790275454521179,0.8815997838973999,0.8834102749824524,0.8768662214279175,0.8771681785583496,0.8773975372314453,0.8949486017227173,0.8894234895706177,0.8825147747993469,0.8800594210624695,0.9082029461860657,0.8975116014480591,0.8830732107162476,0.8802458643913269,0.8459281921386719,0.8517667651176453,0.835246741771698,0.8318719863891602,0.8335208892822266,0.8347213864326477,0.8392302393913269,0.8421815037727356,0.8909171223640442,0.8832165598869324,0.7805513143539429,0.801097571849823,0.8041132092475891,0.8183720707893372,0.8159869313240051,0.8323498964309692,0.763193666934967,0.7772303223609924,0.29648977518081665,0.2818126678466797,0.2811298370361328,0.28050246834754944,0.28229981660842896,0.2819337844848633,0.2815118432044983,0.28413626551628113,0.2854452431201935,0.3093053698539734,0.3095634877681732,0.3518316149711609,0.3493189811706543,0.4730164706707001,0.4434036910533905,0.5238662362098694,0.4960654675960541,0.5417858958244324,0.5053972005844116,0.5350817441940308,0.5061076879501343,0.5302422642707825,0.5049370527267456,0.5552543997764587,0.53166663646698,0.5751801133155823,0.5395185947418213,0.7084266543388367,0.675270140171051,0.7333977818489075,0.6936929225921631,0.7259557247161865,0.7005090117454529,-0.07928355038166046,-0.09713593870401382,-0.09717689454555511,-0.09719230979681015,-0.07191430777311325,-0.07193537056446075,-0.07200264185667038,-0.13108530640602112,-0.01980954222381115,-0.08864550292491913,-0.05603936314582825,-0.18753746151924133,0.07983945310115814,-0.17077867686748505,0.13533106446266174,-0.0804644227027893,0.11993531137704849,-0.08724572509527206,0.12358428537845612,-0.09042517840862274,0.10645788908004761,-0.07785142958164215,0.11160721629858017,-0.0858440175652504,0.0858151912689209,-0.10122083127498627,0.11914725601673126,-0.002557779662311077,0.19136565923690796,0.009990218095481396,0.1986207813024521,0.03868185356259346,0.22613310813903809
5,0.9994481801986694,0.9993984699249268,0.9993500113487244,0.9994180798530579,0.99940425157547,0.9993185997009277,0.9995347857475281,0.9992690682411194,0.999535083770752,0.9991047382354736,0.998729407787323,0.99956876039505,0.9996227025985718,0.8506072759628296,0.2011975198984146,0.6053832769393921,0.20454981923103333,0.6110919117927551,0.22653315961360931,0.6244733929634094,0.22612392902374268,0.6095861196517944,0.226836696267128,0.9996932744979858,0.9995823502540588,0.9462978839874268,0.42873039841651917,0.9587681889533997,0.5033955574035645,0.9600586295127869,0.6361711025238037,0.9566818475723267,0.5831224918365479,0.8696655035018921,0.8741086721420288,0.8767479658126831,0.8786332011222839,0.872368335723877,0.8728529810905457,0.8732954263687134,0.8908131718635559,0.8861678838729858,0.8783314824104309,0.8752692937850952,0.9084818959236145,0.8958266377449036,0.8892267942428589,0.8751081228256226,0.8482638597488403,0.8413206934928894,0.8363345861434937,0.8278821110725403,0.8350855112075806,0.8274215459823608,0.8397067785263062,0.83270663022995,0.8905350565910339,0.8807963132858276,0.7804199457168579,0.8009169697761536,0.8046565055847168,0.8199963569641113,0.8162994384765625,0.8345723152160645,0.7635382413864136,0.7804654836654663,0.29982030391693115,0.2844870984554291,0.283822625875473,0.2831117808818817,0.2846711575984955,0.284084290266037,0.2834300398826599,0.2859019339084625,0.2865125834941864,0.31205588579177856,0.3120604157447815,0.3522609770298004,0.3491792380809784,0.4720308482646942,0.4395580291748047,0.5238342881202698,0.4764278531074524,0.5395750403404236,0.48575112223625183,0.5329888463020325,0.47971484065055847,0.5276734232902527,0.4784541130065918,0.5555058121681213,0.5312414765357971,0.5754120349884033,0.5403730869293213,0.7079944610595703,0.6738988161087036,0.7329909205436707,0.6914294958114624,0.7261505722999573,0.699057936668396,-0.07530609518289566,-0.09464087337255478,-0.09467800706624985,-0.09470439702272415,-0.06868024170398712,-0.06869585812091827,-0.06874044239521027,-0.13242116570472717,-0.019232673570513725,-0.08632715791463852,-0.0528358593583107,-0.18941938877105713,0.0784279853105545,-0.17923949658870697,0.15844224393367767,-0.10370586067438126,0.17162229120731354,-0.11296919733285904,0.1787528693675995,-0.11726502329111099,0.1618552953004837,-0.10156179964542389,0.1641158163547516,-0.0869205966591835,0.08694348484277725,-0.10265003144741058,0.1294289529323578,-0.000895738776307553,0.20174267888069153,0.012580759823322296,0.20922915637493134,0.04265324026346207,0.23671455681324005
6,0.999396800994873,0.9993333220481873,0.9992868304252625,0.9993869066238403,0.9993247985839844,0.9992209672927856,0.9994686245918274,0.9992252588272095,0.9994544982910156,0.9990947842597961,0.9986592531204224,0.9995967149734497,0.9996094703674316,0.8589726090431213,0.19800971448421478,0.6276286840438843,0.20727865397930145,0.6302125453948975,0.2284734845161438,0.6427053809165955,0.22865046560764313,0.6245386600494385,0.22946803271770477,0.9996915459632874,0.9995732307434082,0.9444329142570496,0.43997544050216675,0.953656017780304,0.5050468444824219,0.9551170468330383,0.6343960165977478,0.9522749185562134,0.5825185179710388,0.8660464286804199,0.8716362714767456,0.873908519744873,0.8764382600784302,0.8692019581794739,0.8695147633552551,0.8698878288269043,0.8885557055473328,0.8827110528945923,0.8761962056159973,0.872697651386261,0.9081659317016602,0.8923271894454956,0.887317955493927,0.869890570640564,0.8472244143486023,0.8294388055801392,0.8353880047798157,0.8166462779045105,0.8345831036567688,0.8150192499160767,0.8389512896537781,0.8203569650650024,0.8900520205497742,0.8787927627563477,0.7803860902786255,0.8001980781555176,0.8049921989440918,0.8196724653244019,0.8165324926376343,0.8341571092605591,0.7635318040847778,0.7778717279434204,0.2998808026313782,0.2846246659755707,0.2839755415916443,0.2833455502986908,0.2849564850330353,0.28450241684913635,0.28399696946144104,0.2865111529827118,0.2871498465538025,0.31252390146255493,0.3127075135707855,0.3525177240371704,0.35021623969078064,0.4713122546672821,0.4373959004878998,0.5244468450546265,0.4695749580860138,0.5405482053756714,0.479466050863266,0.5324527025222778,0.4731079936027527,0.5285069942474365,0.47160226106643677,0.5556125044822693,0.5309585332870483,0.5755856037139893,0.539897620677948,0.7080799341201782,0.6733736395835876,0.7342054843902588,0.6914682388305664,0.7261514663696289,0.6990662813186646,-0.07152029126882553,-0.09114526212215424,-0.09118471294641495,-0.09120793640613556,-0.06461305171251297,-0.06462720036506653,-0.06467773020267487,-0.1323910355567932,-0.01549896877259016,-0.08313877880573273,-0.048944782465696335,-0.19051893055438995,0.08342687040567398,-0.18520620465278625,0.155886709690094,-0.11471925675868988,0.146492138504982,-0.12495554983615875,0.15039052069187164,-0.12903492152690887,0.13254596292972565,-0.1125601977109909,0.13780862092971802,-0.08843634277582169,0.08846019953489304,-0.10435031354427338,0.12807200849056244,-0.004939843900501728,0.1981426179409027,0.0076119014993309975,0.20534297823905945,0.03436856344342232,0.2317471206188202
7,0.9993625283241272,0.9993049502372742,0.9992662668228149,0.9993799328804016,0.9992578029632568,0.9991527199745178,0.9994198083877563,0.9992087483406067,0.9994030594825745,0.9990994334220886,0.9986081719398499,0.9996275901794434,0.9995737075805664,0.8653996586799622,0.18745669722557068,0.6447954773902893,0.19486500322818756,0.6454171538352966,0.2157481461763382,0.6575795412063599,0.21602189540863037,0.6358739733695984,0.21739353239536285,0.9997012615203857,0.9995711445808411,0.9442575573921204,0.4432819187641144,0.9510067105293274,0.5035321712493896,0.9507550001144409,0.6283041834831238,0.9496834874153137,0.5796226263046265,0.8574956059455872,0.8617646098136902,0.8635112047195435,0.8659752011299133,0.8604722023010254,0.8612692952156067,0.862162709236145,0.8795419931411743,0.8765569925308228,0.8661268949508667,0.8644854426383972,0.9015835523605347,0.8906043171882629,0.8834330439567566,0.869849681854248,0.8459847569465637,0.8318249583244324,0.8346474766731262,0.8202202916145325,0.8342297673225403,0.8194958567619324,0.8384445309638977,0.8238679766654968,0.8896729350090027,0.8784619569778442,0.7797914743423462,0.7996800541877747,0.8057430386543274,0.8200324773788452,0.8174753189086914,0.8353222012519836,0.7637609243392944,0.7788920402526855,0.2999557852745056,0.28457507491111755,0.2839190661907196,0.2833183705806732,0.28490588068962097,0.2844480276107788,0.2839517295360565,0.286559522151947,0.2871439754962921,0.31251218914985657,0.31295832991600037,0.35230639576911926,0.35002994537353516,0.47264766693115234,0.437051385641098,0.5290864706039429,0.46720293164253235,0.541655421257019,0.477364718914032,0.5329367518424988,0.470411092042923,0.5298277735710144,0.46836715936660767,0.556125283241272,0.530949056148529,0.575900137424469,0.5383613109588623,0.7081313729286194,0.6698704957962036,0.7340695261955261,0.6870267391204834,0.7259575724601746,0.696816086769104,-0.04291393235325813,-0.06363143771886826,-0.0636635348200798,-0.06368917971849442,-0.036297060549259186,-0.036306265741586685,-0.03635992854833603,-0.11890187114477158,0.0025605105329304934,-0.060108769685029984,-0.024876225739717484,-0.18657049536705017,0.08954637497663498,-0.17301566898822784,0.16648182272911072,-0.08448423445224762,0.18368962407112122,-0.09282039105892181,0.19280359148979187,-0.09688638150691986,0.17611873149871826,-0.08228783309459686,0.17610761523246765,-0.0885409563779831,0.08856046199798584,-0.10433677583932877,0.12928883731365204,-0.004637414589524269,0.20340101420879364,0.00825653038918972,0.2110869586467743,0.03810916468501091,0.24123609066009521
8,0.9993036389350891,0.9992485046386719,0.9992130398750305,0.9993470311164856,0.9991648197174072,0.9990464448928833,0.9993458390235901,0.9991447925567627,0.9993073344230652,0.9990317225456238,0.9984540939331055,0.9996454119682312,0.9995278716087341,0.8666839003562927,0.17772652208805084,0.6480871438980103,0.18280546367168427,0.6469619274139404,0.2032088339328766,0.6587056517601013,0.20353275537490845,0.6329972743988037,0.20530089735984802,0.9996848702430725,0.9995313882827759,0.9432538151741028,0.4501498341560364,0.9491463303565979,0.5061702132225037,0.948239266872406,0.6265654563903809,0.9479066729545593,0.5773488879203796,0.8513922691345215,0.8549183011054993,0.8570181131362915,0.8593724966049194,0.8527619242668152,0.853202223777771,0.8538945913314819,0.8742513656616211,0.8692113757133484,0.8614948391914368,0.8584591746330261,0.8940474390983582,0.8879293203353882,0.8752164840698242,0.8692108392715454,0.8452121019363403,0.8329390287399292,0.8348247408866882,0.8220897912979126,0.834344744682312,0.8215925097465515,0.8381993174552917,0.825345516204834,0.888321042060852,0.878576397895813,0.7798281908035278,0.7999188303947449,0.806226909160614,0.8204978108406067,0.8175458908081055,0.8366564512252808,0.7637711763381958,0.781587541103363,0.30598145723342896,0.2905547022819519,0.2896954119205475,0.2888314127922058,0.29083406925201416,0.29026758670806885,0.28963765501976013,0.2906971573829651,0.29136669635772705,0.32020947337150574,0.3204878568649292,0.35439279675483704,0.3513598144054413,0.4726211726665497,0.4324101209640503,0.5267260670661926,0.4528560936450958,0.5406444668769836,0.4598586857318878,0.534129798412323,0.45328477025032043,0.5286134481430054,0.452519029378891,0.5571107864379883,0.5330675840377808,0.5760505199432373,0.538924515247345,0.7093555331230164,0.6700705289840698,0.7344291806221008,0.6873156428337097,0.7254663109779358,0.6972401142120361,-0.024373428896069527,-0.04615553468465805,-0.046172961592674255,-0.04618937149643898,-0.01928059011697769,-0.019300593063235283,-0.019357768818736076,-0.10540913045406342,0.013863648287951946,-0.042735226452350616,-0.008213834837079048,-0.17745301127433777,0.09641797840595245,-0.16898512840270996,0.17698922753334045,-0.07967723906040192,0.2130327969789505,-0.0891103595495224,0.2273142784833908,-0.08469581604003906,0.21287354826927185,-0.08046021312475204,0.2068357765674591,-0.0889408215880394,0.08896036446094513,-0.10608334839344025,0.1278754323720932,-0.01583470217883587,0.20200379192829132,-0.0033870141487568617,0.20924539864063263,0.026138389483094215,0.23973409831523895
9,0.9992798566818237,0.9992320537567139,0.9991974234580994,0.9993395805358887,0.9991360306739807,0.9990183115005493,0.9993248581886292,0.9991275072097778,0.9992849826812744,0.9989996552467346,0.9983777403831482,0.9996528029441833,0.9994770288467407,0.8655328154563904,0.1661236733198166,0.6461832523345947,0.16983729600906372,0.643683671951294,0.18987436592578888,0.655343770980835,0.19017073512077332,0.6274282932281494,0.19225449860095978,0.9996684789657593,0.9994935989379883,0.9406360983848572,0.4530913829803467,0.9447688460350037,0.5026993751525879,0.9439272284507751,0.6207367181777954,0.9429354667663574,0.5685324668884277,0.8444773554801941,0.8484383821487427,0.8501330614089966,0.8531492352485657,0.8466499447822571,0.847110390663147,0.847684383392334,0.8663201332092285,0.8621526956558228,0.8537061810493469,0.8508260846138,0.8806576728820801,0.8858108520507812,0.870402991771698,0.8708778619766235,0.844719409942627,0.8338613510131836,0.8349769711494446,0.824474036693573,0.8344963788986206,0.8234156370162964,0.8388592600822449,0.83094722032547,0.8863155245780945,0.8785891532897949,0.780004620552063,0.7961747050285339,0.806520938873291,0.8227350115776062,0.8179900050163269,0.839224636554718,0.7641911506652832,0.7851794362068176,0.30923572182655334,0.29380911588668823,0.2931022346019745,0.292447954416275,0.2938447892665863,0.29320043325424194,0.2924906015396118,0.29470664262771606,0.2940998375415802,0.3238324224948883,0.32388219237327576,0.3574540913105011,0.35247498750686646,0.4723685681819916,0.43619510531425476,0.5247829556465149,0.46804049611091614,0.5389320850372314,0.4773920476436615,0.5323747396469116,0.4697578251361847,0.5269164443016052,0.4768182635307312,0.5568522810935974,0.5328196883201599,0.5761106014251709,0.5472339987754822,0.7100715637207031,0.6703805327415466,0.7353388667106628,0.6875537037849426,0.7254728078842163,0.6975457668304443,-0.041495922952890396,-0.062095869332551956,-0.06211679056286812,-0.062138695269823074,-0.036006178706884384,-0.03602714091539383,-0.03608275577425957,-0.10808904469013214,0.01071558240801096,-0.05671600624918938,-0.023132668808102608,-0.18104755878448486,0.07689151912927628,-0.16586145758628845,0.15261420607566833,-0.06446177512407303,0.17012140154838562,-0.06811536848545074,0.17765870690345764,-0.06755545735359192,0.16211093962192535,-0.06331267207860947,0.1629428118467331,-0.08878181129693985,0.08881384134292603,-0.10562572628259659,0.11839312314987183,-0.016957875341176987,0.19438977539539337,-0.0048112268559634686,0.20232918858528137,0.024327930063009262,0.23854251205921173
